A,B,C,D,E,score
0.66861373,0.2613588,0.40894252,0.0037745833,0.30493134,70.134
0.32888788,0.7985626,0.94674337,0.4285161,0.7574257,67.254456
0.94260335,0.09173614,0.108397186,0.22773993,0.54158473,70.48663
0.07801986,0.3623603,0.79379255,0.2744243,0.79050875,65.967285
0.6513812,0.5283504,0.9197587,0.8701184,0.52065766,71.58211
0.6551606,0.09477097,0.5171276,0.9462873,0.8095489,71.32512
0.27829343,0.8777784,0.67745316,0.35878825,0.09340119,69.46219
0.64192957,0.7003691,0.20591336,0.16399485,0.8329122,71.628265
0.34278697,0.2475934,0.35939866,0.8742785,0.6434116,75.11091
0.73540413,0.023106158,0.15917784,0.7882811,0.8426367,71.85681
0.368344,0.056022942,0.17432934,0.7303644,0.4086039,74.21392
0.8008356,0.055822015,0.22819519,0.7490058,0.32958508,75.94941
0.37322712,0.17944127,0.6736694,0.0068704486,0.048513293,65.83687
0.5975823,0.68299913,0.8861062,0.4431464,0.006451905,69.089645
0.29565078,0.7928819,0.66862535,0.52443135,0.2000212,71.76711
0.32438862,0.76434356,0.078237176,0.0746637,0.10130149,69.15346
0.13911444,0.1347096,0.019017994,0.0353992,0.5773629,66.69127
0.8620006,0.50600564,0.21094382,0.44500333,0.41835088,80.21271
0.82245165,0.9104924,0.14688003,0.08526379,0.8013963,69.46338
0.084668934,0.78354067,0.7379802,0.90846676,0.44632447,69.632
0.9083357,0.39150506,0.549164,0.92490757,0.13811302,76.39752
0.55029917,0.51080585,0.77726716,0.20010859,0.20087779,69.679184
0.3183419,0.7177877,0.25333416,0.5844106,0.5922585,77.6365
0.4696235,0.06811017,0.47837943,0.2195921,0.29264247,69.197075
0.011729479,0.13631272,0.8561517,0.70110244,0.15034181,66.112976
0.06286198,0.9123137,0.47491294,0.8853441,0.31983387,71.57425
0.034932554,0.98960364,0.39187145,0.17302293,0.23215252,66.87833
0.75321287,0.7417902,0.23760915,0.50274944,0.5704932,81.054306
0.92966413,0.14383179,0.55742246,0.42970985,0.884523,69.62761
0.2378602,0.7711696,0.30637878,0.14090824,0.19398767,69.36945
0.5092525,0.51403123,0.22619337,0.9140533,0.22866416,84.24883
0.37202573,0.3338508,0.6931462,0.31636274,0.61310005,70.5734
0.38543737,0.6778597,0.5457472,0.036215186,0.928817,66.716705
0.8568524,0.32227945,0.3994704,0.20326269,0.8670798,69.72815
0.4379202,0.6514974,0.00046771765,0.9930236,0.5063338,80.0452
0.7941336,0.9700685,0.9501665,0.14824289,0.49406087,66.85118
0.09030807,0.97564024,0.3562953,0.63676995,0.8809992,69.27965
0.43606168,0.1735766,0.9295447,0.2961378,0.33549643,67.46981
0.5393203,0.9684883,0.9011087,0.18895304,0.71749586,67.17609
0.6653569,0.20837122,0.61392,0.3589536,0.15028477,71.25432
0.9199425,0.31052792,0.9346619,0.70948964,0.8064956,68.886284
0.17363322,0.05396533,0.83770657,0.80072933,0.3614949,68.23141
0.7234915,0.15339851,0.9057506,0.61471385,0.8556679,68.39006
0.047892988,0.699089,0.38369244,0.17833859,0.80013573,67.48963
0.6242067,0.46069217,0.98424625,0.32648748,0.062491655,67.29605
0.8991111,0.9507022,0.64302486,0.7452277,0.4493593,74.32258
0.55579245,0.8158224,0.20086968,0.3790965,0.33541948,78.34453
0.51411104,0.9493595,0.34132987,0.2986539,0.083612025,71.66681
0.5964886,0.4968843,0.70975715,0.32443494,0.3282733,71.78825
0.8854961,0.6995049,0.69547576,0.5085083,0.24741513,74.42091
0.6429491,0.6128565,0.86810863,0.35354614,0.65128094,69.95209
0.20933199,0.020138085,0.52731055,0.26686406,0.5738503,67.56589
0.048403084,0.7168224,0.045555055,0.6414711,0.16625434,71.93585
0.42289305,0.5098745,0.8707509,0.21095783,0.78190196,67.63658
0.9702968,0.9002064,0.9451773,0.3687501,0.9418394,66.46296
0.40519834,0.04628235,0.14128202,0.8253534,0.58097875,74.128334
0.2124772,0.6353568,0.300044,0.53078514,0.43648142,76.29131
0.82372284,0.70396745,0.7294892,0.86085624,0.06913638,74.04663
0.031179309,0.7903819,0.43954837,0.6163107,0.1476742,71.30268
0.95875317,0.6799098,0.31065702,0.02108246,0.4054532,69.64546
0.79190147,0.78158426,0.47849083,0.68617225,0.5752886,81.11073
0.40115237,0.28029168,0.18816954,0.29819256,0.053254604,71.11264
0.0025613904,0.966578,0.46151185,0.69773686,0.81419474,68.31031
0.6037944,0.8333794,0.018878937,0.66686344,0.19953483,80.59314
0.62325627,0.27669066,0.7276047,0.16720062,0.33919382,68.9548
0.3141448,0.13051999,0.1032626,0.58749723,0.8286164,71.27937
0.6019015,0.25014955,0.23412085,0.9234827,0.64837027,79.07463
0.538269,0.92082214,0.24790019,0.28292906,0.2400201,73.42688
0.17351562,0.24647611,0.4936797,0.46089584,0.5252925,70.85768
0.103670955,0.20901126,0.0311355,0.5626645,0.21645308,70.77134
0.25605804,0.54949355,0.56567144,0.6065161,0.87794703,70.863235
0.89529383,0.38064253,0.3521645,0.5995043,0.550235,80.171524
0.43848383,0.34467334,0.13948023,0.6688227,0.64566916,78.53278
0.08704215,0.136935,0.6597558,0.9507792,0.37182236,70.01195
0.26138258,0.36245668,0.22700894,0.73041517,0.38953954,77.230545
0.86828786,0.60340023,0.546471,0.5274309,0.7183071,75.53176
0.2542721,0.862854,0.8274943,0.45502478,0.19396758,68.426834
0.38871998,0.29815233,0.80167663,0.4599234,0.12121934,70.036316
0.15230983,0.170466,0.6984944,0.26588285,0.49033737,67.63151
0.9994266,0.735121,0.772614,0.7939175,0.8680617,70.359825
0.85391027,0.6611394,0.52488923,0.81009763,0.070548534,78.05672
0.81410676,0.48999774,0.039371014,0.38668644,0.13210297,76.056595
0.81875765,0.29392922,0.27766472,0.73623097,0.3251158,82.26654
0.9607403,0.45220554,0.5014673,0.5371667,0.69699657,75.252045
0.850679,0.59967023,0.60280496,0.5880721,0.19200128,77.94907
0.76585037,0.3080876,0.5166801,0.62736976,0.000767231,74.39964
0.7180047,0.9694141,0.4457565,0.006044984,0.35580713,69.004745
0.23370367,0.12732035,0.3820703,0.84063005,0.12463379,71.79671
0.56363976,0.721575,0.5173637,0.53932565,0.6729312,76.63803
0.56105626,0.58434546,0.98670757,0.9426127,0.45139402,70.00485
0.17002422,0.51466846,0.83921504,0.7601794,0.15104413,69.54451
0.3441192,0.5568375,0.9760582,0.84517413,0.89420265,67.254196
0.7324648,0.1590848,0.26006472,0.97944653,0.49941367,78.13585
0.5447361,0.3847792,0.14554405,0.78994626,0.14255202,81.46315
0.61559016,0.4403885,0.8869068,0.57801634,0.09976113,70.52942
0.31349868,0.33500922,0.27665538,0.07137424,0.6125165,69.04932
0.38759804,0.83593667,0.15102202,0.14029193,0.89018655,68.65723
0.7774769,0.56157714,0.92809516,0.77999866,0.0976311,70.76586
0.22566503,0.6311086,0.34768844,0.35383838,0.3753652,73.34894
0.85875565,0.9694657,0.86133015,0.85308766,0.7081856,70.38469
0.9055724,0.18351322,0.46530974,0.52980584,0.46442991,74.89867
0.34405142,0.17878163,0.068618596,0.5432141,0.53938097,73.61212
0.72005993,0.9114006,0.46307123,0.5199092,0.2960589,77.072136
0.67255867,0.70188046,0.8907775,0.4884529,0.79344726,69.74933
0.87633985,0.41417378,0.94898796,0.57783467,0.49983388,70.067696
0.75944304,0.5710385,0.82650256,0.17310143,0.40078253,69.364365
0.07638651,0.08056295,0.33039165,0.19736195,0.41590977,67.07283
0.6770276,0.51537937,0.34920543,0.5033228,0.45359915,82.53029
0.8487295,0.23992091,0.7677672,0.45948702,0.9888923,68.04816
0.621022,0.95626897,0.87562126,0.9875109,0.42538846,70.94676
0.78848773,0.49667114,0.86631894,0.4915452,0.15770662,71.434875
0.30410218,0.36018497,0.36387593,0.033801317,0.64091164,68.979034
0.006794095,0.7365708,0.11618233,0.15450907,0.95242155,66.21216
0.8986838,0.7094865,0.6295953,0.6972407,0.98160696,71.1835
0.88299006,0.7409692,0.43240952,0.32215083,0.5328114,74.753265
0.7843159,0.67220443,0.5876948,0.6499585,0.1653809,77.72122
0.25501567,0.87788033,0.44194555,0.01088661,0.4407869,68.07435
0.76871294,0.7079857,0.34591132,0.19782364,0.87869465,70.580635
0.88462263,0.9848539,0.10163844,0.052331567,0.874396,67.399666
0.58264077,0.4373492,0.5014451,0.3648901,0.47066206,75.65777
0.56356364,0.23307556,0.24668956,0.1275571,0.9506394,68.34851
0.52494967,0.17212343,0.50444025,0.40318227,0.6765854,73.083435
0.45501828,0.86186546,0.12816292,0.36149973,0.1511867,74.16486
0.66508365,0.16567755,0.3104542,0.062101185,0.68302816,68.821884
0.08099121,0.6889523,0.5247919,0.5028608,0.2848372,71.166824
0.6325441,0.58967394,0.4145801,0.9320394,0.65603733,81.5994
0.9071099,0.13031846,0.9357076,0.008024931,0.7126807,65.068146
0.4306292,0.2192629,0.9066378,0.9646159,0.7225975,68.40278
0.08308828,0.37889582,0.4873969,0.8147921,0.8426657,69.50108
0.41828156,0.1275369,0.7526941,0.5788273,0.8323713,68.7288
0.25295806,0.15949816,0.27520138,0.28899062,0.22129577,69.79882
0.29090548,0.27479726,0.6177417,0.34581065,0.6494122,69.76612
0.5535422,0.5238017,0.4006421,0.806428,0.12747419,81.26601
0.13477618,0.37305218,0.61390555,0.88176894,0.06834763,70.0298
0.33657628,0.29896712,0.21310389,0.123556495,0.066042304,69.63839
0.089355946,0.7732869,0.26145554,0.5291939,0.96969044,69.42518
0.106701255,0.55498916,0.36307573,0.46867102,0.102176666,71.09921
0.8113613,0.6310071,0.08318496,0.2769062,0.9982283,70.56229
0.390611,0.14821094,0.5566478,0.61671597,0.92583346,70.05795
0.42824668,0.51118916,0.8517216,0.6411955,0.09394634,71.41742
0.88002366,0.692685,0.518537,0.7983403,0.92580116,74.24801
0.6228938,0.46418226,0.854551,0.6765532,0.17492396,71.77923
0.420821,0.9822513,0.25391734,0.8425742,0.37255764,78.05197
0.18084472,0.6843906,0.968249,0.028857231,0.017396748,64.56572
0.27650195,0.5257588,0.6180738,0.3996299,0.45503014,72.21144
0.576292,0.96781707,0.98329747,0.12243229,0.059355855,66.0966
0.17571378,0.43758667,0.0810495,0.9205206,0.6864983,74.0587
0.43414712,0.73831356,0.95712954,0.2699331,0.23987311,67.449585
0.14446652,0.55978984,0.53317076,0.6676429,0.7975866,71.35981
0.64787364,0.75005674,0.46871763,0.30977798,0.35733062,75.51936
0.37906408,0.6537577,0.5316007,0.64330447,0.5615096,77.0433
0.546201,0.94334954,0.4321277,0.21287489,0.22619355,71.47586
0.26156145,0.5235445,0.80723196,0.50247854,0.86298746,68.41917
0.052177787,0.94614434,0.60305727,0.86640495,0.87835234,67.96095
0.4003123,0.92503244,0.73521924,0.4477666,0.7073744,69.815605
0.97029334,0.53423476,0.04110694,0.5339038,0.19042128,78.93422
0.6323588,0.8185096,0.9883691,0.18771178,0.6996959,67.270966
0.9457102,0.22483802,0.81455773,0.45817333,0.20411855,69.79007
0.70645285,0.6502132,0.2566384,0.4261644,0.8979702,74.18767
0.9877276,0.6922312,0.5742613,0.49456042,0.969145,70.669685
0.15004337,0.40599942,0.9521856,0.3755145,0.48734146,67.1705
0.12004268,0.18800074,0.8422542,0.63125694,0.015120149,66.77304
0.7142503,0.5032528,0.9572194,0.04907471,0.21859771,66.43184
0.5812435,0.6247772,0.79811203,0.9859388,0.0018193126,72.10118
0.032093942,0.3853125,0.5003869,0.21960992,0.06987339,68.43373
0.2766158,0.23826253,0.8912343,0.5685771,0.2775104,68.81352
0.9407198,0.40251988,0.5071877,0.0051862597,0.7149686,68.32869
0.24237949,0.935122,0.91498226,0.45943302,0.12335676,67.95914
0.5140963,0.25684482,0.89078134,0.48053497,0.85096836,67.81375
0.15093666,0.90130097,0.828048,0.49336356,0.8384622,67.26989
0.18086106,0.22479075,0.49109852,0.38148534,0.09515309,69.49974
0.6339997,0.6978233,0.45657444,0.48032087,0.103673875,76.73895
0.6643347,0.33839107,0.8678453,0.49441594,0.42157567,71.21155
0.56986076,0.8193537,0.70260525,0.30861855,0.21222776,71.307526
0.8944524,0.87862396,0.07788783,0.96441144,0.62317455,78.87492
0.8179246,0.17679572,0.74918526,0.5056986,0.46858162,71.763794
0.31729484,0.524008,0.493322,0.5983406,0.49936545,75.974304
0.3453914,0.03913921,0.8504421,0.9295461,0.25088465,68.06788
0.9932538,0.52286357,0.46370888,0.7118012,0.7624964,76.03131
0.18465441,0.7861129,0.28826457,0.41230166,0.84909177,70.938736
0.4959944,0.49486542,0.08035427,0.40550965,0.49431062,78.359604
0.08672869,0.72640264,0.572195,0.3142686,0.7703806,69.20193
0.18961823,0.43520063,0.94860756,0.9965128,0.0532068,66.97058
0.08080423,0.5621113,0.5111559,0.31937987,0.28019845,69.95648
0.34359497,0.4153757,0.43617165,0.252333,0.8967384,69.70369
0.41320837,0.5113918,0.18230939,0.065024674,0.27868593,70.79503
0.98831856,0.7142079,0.43693405,0.82864624,0.69506085,77.6817
0.59282756,0.65081906,0.54270405,0.35131657,0.41611904,75.03729
0.38476115,0.39883822,0.48473877,0.06274319,0.5366733,68.82715
0.1344285,0.4494391,0.33250654,0.2981599,0.42489523,70.76276
0.3114252,0.21960294,0.9137078,0.6196393,0.3246717,68.387115
0.8128171,0.052904606,0.3834514,0.7033534,0.105113864,73.69459
0.840399,0.6954913,0.14654797,0.9469496,0.49734843,86.167404
0.2610314,0.08783507,0.056535244,0.6344011,0.7877706,70.16629
0.9836697,0.16793662,0.6432952,0.75047845,0.3573854,72.61155
0.22659677,0.27683085,0.87779975,0.24961168,0.48219872,66.71436
0.42377758,0.13653797,0.97530365,0.10265648,0.37332785,65.87306
0.92368114,0.33092773,0.4205255,0.6839767,0.39159733,79.70407
0.3929025,0.19938993,0.84427935,0.7757447,0.14966255,70.46767
0.9000181,0.35798192,0.4503317,0.26649064,0.6423698,72.439926
0.5547519,0.5773334,0.17434657,0.4677257,0.0070174336,77.1219
0.54863006,0.58429646,0.5332727,0.2303021,0.40736896,73.225845
0.44419473,0.9869402,0.93997467,0.48501986,0.7154419,67.42075
0.38184357,0.76259583,0.8856742,0.5706893,0.84437203,68.08866
0.6711932,0.7838047,0.11327273,0.6181649,0.81759363,78.370926
0.06722373,0.18388563,0.56272393,0.6423846,0.347183,69.78673
0.70516163,0.5374208,0.74397385,0.6803117,0.93769646,71.618576
0.5482698,0.9739205,0.81354964,0.49072355,0.5489918,71.35109
0.45582885,0.37903786,0.24242556,0.070685506,0.7993316,69.52434
0.33015215,0.49466783,0.9119305,0.0718627,0.41277188,66.22782
0.69237673,0.52921903,0.4558851,0.8901497,0.6181743,82.098145
0.72626764,0.6873495,0.15197384,0.100554645,0.18683296,72.36409
0.72258466,0.2575767,0.8538732,0.97744596,0.36736387,71.444305
0.29849488,0.46725434,0.6089343,0.056373954,0.28188097,67.94351
0.7387117,0.52944136,0.91931075,0.71193326,0.11131662,70.69226
0.14360332,0.2548741,0.5930786,0.01299417,0.5235533,66.58272
0.70358974,0.6092746,0.517819,0.039110005,0.15247416,69.9276
0.08617926,0.97964054,0.1833334,0.1143955,0.36563748,67.30274
0.9298894,0.1282804,0.36053073,0.40461665,0.74991006,71.05298
0.4814692,0.3316167,0.3151862,0.73413306,0.82881516,76.29228
0.13949436,0.7467856,0.02513057,0.104584515,0.57755435,68.4043
0.03197676,0.9403408,0.1781233,0.24083376,0.25279844,68.54622
0.1981523,0.92662674,0.9556712,0.10742152,0.7439034,64.546196
0.22357821,0.31643713,0.12952507,0.052206874,0.69330144,67.32742
0.8961642,0.4862514,0.2205416,0.739673,0.24631071,84.89047
0.06046915,0.76949775,0.751971,0.15765136,0.52983284,66.90468
0.46334326,0.85137933,0.4921893,0.635719,0.015657902,74.141525
0.027234137,0.73644674,0.8456976,0.16427493,0.66397494,65.61418
0.77384347,0.3600815,0.11537802,0.11349207,0.64026433,71.085144
0.54084873,0.605504,0.21049541,0.7492329,0.59576935,85.49244
0.12740278,0.1939472,0.7420106,0.73501146,0.7939113,68.15765
0.23821557,0.28549927,0.6574708,0.26925105,0.38570023,68.891815
0.8071427,0.6323275,0.4015326,0.3046698,0.283013,75.8481
0.5754768,0.25531358,0.28446424,0.8945045,0.8937742,74.68054
0.5126335,0.5255639,0.17929351,0.80074006,0.48890692,87.39833
0.260714,0.7166749,0.3073262,0.95160955,0.718286,75.00199
0.28664088,0.654953,0.18750954,0.26064223,0.5786766,72.26812
0.25746477,0.7318901,0.96604586,0.39900225,0.76654917,67.134705
0.051532507,0.90451884,0.39207923,0.699245,0.60020626,70.98238
0.8216266,0.006005466,0.30160666,0.5477358,0.96802074,69.1275
0.32106733,0.42552727,0.6425389,0.33298808,0.5640864,70.4798
0.070118725,0.18532073,0.8943005,0.5783417,0.5981183,66.24439
0.93906313,0.21186006,0.9989089,0.20414656,0.20836824,66.02678
0.68418163,0.79398483,0.076453686,0.23155546,0.30693948,74.33797
0.111126006,0.3984453,0.92351127,0.6860524,0.9162556,66.25992
0.53748757,0.19217026,0.74490017,0.620966,0.77802896,70.267166
0.8762811,0.5979493,0.9254313,0.5012872,0.31706524,70.79841
0.7285454,0.33713996,0.31858474,0.7599116,0.1172269,80.34549
0.24593425,0.4149629,0.7415212,0.6221469,0.2703768,71.88292
0.18294173,0.5603866,0.6127223,0.18652326,0.1388647,68.2399
0.9753974,0.15769023,0.3396529,0.4738238,0.0466066,71.81464
0.74157226,0.8010982,0.23571366,0.5295732,0.9537702,73.80311
0.9315462,0.67942286,0.37664354,0.045561194,0.28251505,70.10881
0.98654205,0.11153406,0.733792,0.15939516,0.9536541,65.91335
0.70896745,0.98674595,0.61919206,0.34288222,0.8221304,70.022095
0.04998505,0.4326238,0.05738163,0.8818528,0.9638255,68.61253
0.50701666,0.28875142,0.81540984,0.6360531,0.6851076,70.68736
0.2835077,0.240022,0.3610177,0.4325902,0.69467705,71.76192
0.61671215,0.56276935,0.19497162,0.925304,0.8164121,79.312675
0.8839878,0.40725964,0.30125016,0.6956326,0.021669388,77.63991
0.66179353,0.25031763,0.79073024,0.4009766,0.54780173,70.42751
0.8663048,0.27654266,0.7582652,0.085621774,0.6046889,67.07669
0.6063001,0.35016602,0.19610912,0.88288265,0.31622034,84.69574
0.17292827,0.93034315,0.31297624,0.13162714,0.46547514,68.92854
0.39374113,0.093230486,0.98061734,0.92228854,0.99858236,65.55672
0.58033115,0.29693794,0.2825665,0.6336473,0.4646948,81.467545
0.44268274,0.28156006,0.8046143,0.09230459,0.37063015,67.21509
0.92675453,0.58422995,0.8994309,0.25207168,0.4800051,68.52031
0.5394285,0.14846247,0.11096448,0.9323064,0.8973936,72.53001
0.3986938,0.58310336,0.10119349,0.4234777,0.4926225,77.50391
0.78289485,0.2579375,0.6441761,0.24099153,0.7132592,69.40799
0.012154281,0.5130044,0.010074973,0.08031905,0.13850355,66.550095
0.4552899,0.8834645,0.5198898,0.9952919,0.6261227,75.2056
0.19342244,0.6888129,0.11026031,0.17918414,0.8036343,68.991486
0.09969795,0.4963711,0.4925354,0.66237086,0.046115875,70.575195
0.06661171,0.07450324,0.066998065,0.6521407,0.548387,69.80295
0.9626388,0.84157324,0.0026203394,0.2504545,0.59772104,72.17718
0.46863115,0.9929319,0.6284518,0.17322862,0.016969323,67.812874
0.03595203,0.15090281,0.69182575,0.08111596,0.7563905,64.7084
0.8380021,0.9702459,0.9464177,0.5986514,0.11151487,68.30945
0.14259005,0.14373553,0.54019374,0.47449577,0.020851731,68.37019
0.021593392,0.10576266,0.689854,0.4772687,0.9486776,65.878
0.3817413,0.56087506,0.9590866,0.41344458,0.29351592,68.39598
0.055480897,0.670281,0.2747485,0.21269542,0.58763725,69.00566
0.64931506,0.0077012777,0.080414355,0.3664245,0.96983874,68.235344
0.6389375,0.31391174,0.20537871,0.7820563,0.56724626,82.470184
0.50107664,0.16237509,0.8529974,0.8122391,0.62647814,69.38016
0.8696834,0.30189562,0.3061821,0.97235,0.21071273,78.88569
0.9072907,0.1744662,0.95700675,0.35991597,0.3051148,67.79274
0.1454736,0.31425583,0.20153928,0.7312675,0.8032375,71.8371
0.11402792,0.66499865,0.51982236,0.67318785,0.42413062,73.09452
0.15345716,0.5941643,0.3282919,0.89813507,0.8961712,71.94389
0.4919808,0.56282735,0.50269836,0.703608,0.80414444,76.48706
0.25609314,0.65034807,0.6612755,0.99494827,0.85510087,70.350296
0.9945887,0.7754958,0.47658497,0.9471465,0.11186987,76.15994
0.014022887,0.27512294,0.23472428,0.5618105,0.5330801,70.34407
0.27239442,0.7089276,0.23707783,0.20782506,0.5506717,71.563484
0.6909621,0.9437453,0.9288757,0.8087244,0.9670217,67.60448
0.9490871,0.20142454,0.24989629,0.33558434,0.8766351,70.39197
0.23916256,0.8419518,0.26952958,0.79491353,0.8229159,73.782906
0.62818426,0.40478927,0.96578366,0.850645,0.74860555,69.13558
0.3743757,0.76005733,0.16102648,0.9191855,0.7764294,76.45056
0.76985425,0.5423162,0.020347178,0.87867576,0.3312537,87.074425
0.87840307,0.7105389,0.042384505,0.09320462,0.4267043,71.79004
0.55729455,0.3218276,0.4506718,0.6897815,0.5588763,79.1633
0.22932619,0.9616154,0.8043251,0.03748542,0.70070547,65.71098
0.3066154,0.73135084,0.8495166,0.14941585,0.88520294,66.17826
0.21958792,0.8549858,0.5517603,0.64778787,0.2681061,72.904724
0.742404,0.93532014,0.91903853,0.5939606,0.71539366,69.14289
0.20171976,0.8842372,0.8171917,0.10983229,0.98413354,64.69916
0.7126238,0.85968786,0.31893528,0.17175859,0.073854685,70.99658
0.88997644,0.52390707,0.30224758,0.13161826,0.73528665,71.11867
0.4442404,0.91625595,0.44136292,0.5078355,0.52623594,75.49866
0.9565723,0.80308783,0.6481905,0.6143225,0.7068209,73.46568
0.021912098,0.051181197,0.28507733,0.84002846,0.74907947,68.32417
0.41200805,0.6754319,0.15744781,0.042109728,0.99917316,66.923874
0.25185645,0.9526531,0.6867841,0.37998933,0.9414497,67.26759
0.4301532,0.52119696,0.42874503,0.8970185,0.5017692,80.71428
0.56287646,0.44381064,0.8191243,0.91260153,0.3041982,73.18985
0.06017357,0.3205281,0.82885695,0.8055473,0.050058424,67.51677
0.3338961,0.44511926,0.4515524,0.94115454,0.8485935,73.53142
0.55920625,0.2014777,0.97310704,0.07187241,0.2934816,65.61565
